abundance,year,latitude,longitude,genus,species,genus_species,region,mean_summer_sst_degC
11,2001,22.5,120.5,Psenopsis,anomala,Psenopsis_anomala,Tropical,29.082668304443366
4,2001,22.5,120.5,Psenopsis,anomala,Psenopsis_anomala,Tropical,29.082668304443366
1,2003,23.5,119.5,Psettina,tosana,Psettina_tosana,Tropical,27.9170010884603
17,2003,23.5,119.5,Psettina,tosana,Psettina_tosana,Tropical,27.9170010884603
1,2003,23.5,119.5,Pseudorhombus,pentophthalmus,Pseudorhombus_pentophthalmus,Tropical,27.9170010884603
15,2001,22.5,120.5,Pterygotrigla,hemisticta,Pterygotrigla_hemisticta,Tropical,29.082668304443366
1,2001,22.5,120.5,Pterygotrigla,hemisticta,Pterygotrigla_hemisticta,Tropical,29.082668304443366
18,2001,22.5,120.5,Pterygotrigla,hemisticta,Pterygotrigla_hemisticta,Tropical,29.082668304443366
1,2003,23.5,119.5,Rastrelliger,kanagurta,Rastrelliger_kanagurta,Tropical,27.9170010884603
2,2001,22.5,120.5,Ratabulus,megacephalus,Ratabulus_megacephalus,Tropical,29.082668304443366
3,2001,22.5,120.5,Ratabulus,megacephalus,Ratabulus_megacephalus,Tropical,29.082668304443366
1,2001,22.5,120.5,Rexea,prometheoides,Rexea_prometheoides,Tropical,29.082668304443366
2,2001,22.5,120.5,Rexea,prometheoides,Rexea_prometheoides,Tropical,29.082668304443366
47,2001,22.5,120.5,Rexea,prometheoides,Rexea_prometheoides,Tropical,29.082668304443366
1,2003,23.5,119.5,Rhinobatos,schlegelii,Rhinobatos_schlegelii,Tropical,27.9170010884603
1,2003,23.5,119.5,Rogadius,asper,Rogadius_asper,Tropical,27.9170010884603
2,2003,23.5,119.5,Rogadius,asper,Rogadius_asper,Tropical,27.9170010884603
1,2003,23.5,119.5,Rogadius,asper,Rogadius_asper,Tropical,27.9170010884603
1,2003,23.5,119.5,Rogadius,patriciae,Rogadius_patriciae,Tropical,27.9170010884603
5,2003,23.5,119.5,Rogadius,patriciae,Rogadius_patriciae,Tropical,27.9170010884603
2,2003,23.5,119.5,Samaris,cristatus,Samaris_cristatus,Tropical,27.9170010884603
3,2003,23.5,119.5,Samaris,cristatus,Samaris_cristatus,Tropical,27.9170010884603
1,2003,23.5,119.5,Samaris,cristatus,Samaris_cristatus,Tropical,27.9170010884603
51,2001,22.5,120.5,Saurenchelys,fierasfer,Saurenchelys_fierasfer,Tropical,29.082668304443366
15,2001,22.5,120.5,Saurenchelys,fierasfer,Saurenchelys_fierasfer,Tropical,29.082668304443366
19,2001,22.5,120.5,Saurenchelys,fierasfer,Saurenchelys_fierasfer,Tropical,29.082668304443366
23,2001,22.5,120.5,Saurenchelys,fierasfer,Saurenchelys_fierasfer,Tropical,29.082668304443366
1,2003,23.5,119.5,Saurenchelys,fierasfer,Saurenchelys_fierasfer,Tropical,27.9170010884603
2,2001,22.5,120.5,Saurida,elongata,Saurida_elongata,Tropical,29.082668304443366
10,2003,23.5,119.5,Saurida,elongata,Saurida_elongata,Tropical,27.9170010884603
1,2003,23.5,119.5,Saurida,elongata,Saurida_elongata,Tropical,27.9170010884603
201,2003,23.5,119.5,Saurida,elongata,Saurida_elongata,Tropical,27.9170010884603
3,2003,23.5,119.5,Saurida,elongata,Saurida_elongata,Tropical,27.9170010884603
1,2003,23.5,119.5,Saurida,elongata,Saurida_elongata,Tropical,27.9170010884603
14,2003,23.5,119.5,Saurida,sp1,Saurida_sp1,Tropical,27.9170010884603
7,2003,23.5,119.5,Saurida,sp1,Saurida_sp1,Tropical,27.9170010884603
4,2003,23.5,119.5,Saurida,sp1,Saurida_sp1,Tropical,27.9170010884603
5,2003,23.5,119.5,Saurida,sp1,Saurida_sp1,Tropical,27.9170010884603
3,2001,22.5,120.5,Saurida,undosquamis,Saurida_undosquamis,Tropical,29.082668304443366
2,2001,22.5,120.5,Saurida,undosquamis,Saurida_undosquamis,Tropical,29.082668304443366
1,2001,22.5,120.5,Saurida,undosquamis,Saurida_undosquamis,Tropical,29.082668304443366
15,2001,22.5,120.5,Saurida,undosquamis,Saurida_undosquamis,Tropical,29.082668304443366
2,2001,22.5,120.5,Saurida,undosquamis,Saurida_undosquamis,Tropical,29.082668304443366
7,2003,23.5,119.5,Saurida,undosquamis,Saurida_undosquamis,Tropical,27.9170010884603
258,2003,23.5,119.5,Saurida,undosquamis,Saurida_undosquamis,Tropical,27.9170010884603
76,2003,23.5,119.5,Saurida,undosquamis,Saurida_undosquamis,Tropical,27.9170010884603
2,2003,23.5,119.5,Saurida,undosquamis,Saurida_undosquamis,Tropical,27.9170010884603
3,2003,23.5,119.5,Saurida,undosquamis,Saurida_undosquamis,Tropical,27.9170010884603
40,2003,23.5,119.5,Saurida,undosquamis,Saurida_undosquamis,Tropical,27.9170010884603
337,2003,23.5,119.5,Saurida,undosquamis,Saurida_undosquamis,Tropical,27.9170010884603
13,2003,23.5,119.5,Saurida,undosquamis,Saurida_undosquamis,Tropical,27.9170010884603
1,2003,23.5,119.5,Saurida,undosquamis,Saurida_undosquamis,Tropical,27.9170010884603
1,2003,23.5,119.5,Scolopsis,vosmeri,Scolopsis_vosmeri,Tropical,27.9170010884603
1,2003,23.5,119.5,Scolopsis,vosmeri,Scolopsis_vosmeri,Tropical,27.9170010884603
4,2003,23.5,119.5,Scomberomorus,guttatus,Scomberomorus_guttatus,Tropical,27.9170010884603
2,2001,22.5,120.5,Scorpaenodes,sp,Scorpaenodes_sp,Tropical,29.082668304443366
2,2003,23.5,119.5,Scorpaenopsis,diabolus,Scorpaenopsis_diabolus,Tropical,27.9170010884603
1,2003,23.5,119.5,Scorpaenopsis,diabolus,Scorpaenopsis_diabolus,Tropical,27.9170010884603
1,2003,23.5,119.5,Scorpaenopsis,neglecta,Scorpaenopsis_neglecta,Tropical,27.9170010884603
1,2001,22.5,120.5,Secutor,ruconius,Secutor_ruconius,Tropical,29.082668304443366
1,2003,23.5,119.5,Seriola,dumerili,Seriola_dumerili,Tropical,27.9170010884603
1,2003,23.5,119.5,Seriola,dumerili,Seriola_dumerili,Tropical,27.9170010884603
1,2001,22.5,120.5,Setarches,longimanus,Setarches_longimanus,Tropical,29.082668304443366
7,2001,22.5,120.5,Setarches,longimanus,Setarches_longimanus,Tropical,29.082668304443366
5,2001,22.5,120.5,Setarches,longimanus,Setarches_longimanus,Tropical,29.082668304443366
1,2003,23.5,119.5,Sillago,sihama,Sillago_sihama,Tropical,27.9170010884603
3,2003,23.5,119.5,Sillago,sihama,Sillago_sihama,Tropical,27.9170010884603
1,2003,23.5,119.5,Sillago,sihama,Sillago_sihama,Tropical,27.9170010884603
40,2003,23.5,119.5,Sillago,sihama,Sillago_sihama,Tropical,27.9170010884603
3,2003,23.5,119.5,Sillago,sp,Sillago_sp,Tropical,27.9170010884603
6,2003,23.5,119.5,Sillago,sp,Sillago_sp,Tropical,27.9170010884603
1,2003,23.5,119.5,Sphyraena,flavicauda,Sphyraena_flavicauda,Tropical,27.9170010884603
1,2003,23.5,119.5,Sphyraena,flavicauda,Sphyraena_flavicauda,Tropical,27.9170010884603
1,2003,23.5,119.5,Sphyraena,forsteri,Sphyraena_forsteri,Tropical,27.9170010884603
1,2001,22.5,120.5,Sphyraena,japonica,Sphyraena_japonica,Tropical,29.082668304443366
3,2003,23.5,119.5,Stephanolepis,cirrhifer,Stephanolepis_cirrhifer,Tropical,27.9170010884603
2,2003,23.5,119.5,Stephanolepis,cirrhifer,Stephanolepis_cirrhifer,Tropical,27.9170010884603
2,2003,23.5,119.5,Stephanolepis,cirrhifer,Stephanolepis_cirrhifer,Tropical,27.9170010884603
1,2003,23.5,119.5,Stephanolepis,cirrhifer,Stephanolepis_cirrhifer,Tropical,27.9170010884603
2,2003,23.5,119.5,Sunagocia,otaitensis,Sunagocia_otaitensis,Tropical,27.9170010884603
19,2001,22.5,120.5,Symphurus,strictus,Symphurus_strictus,Tropical,29.082668304443366
1,2001,22.5,120.5,Symphurus,strictus,Symphurus_strictus,Tropical,29.082668304443366
5,2001,22.5,120.5,Synagrops,japonicus,Synagrops_japonicus,Tropical,29.082668304443366
15,2001,22.5,120.5,Synagrops,japonicus,Synagrops_japonicus,Tropical,29.082668304443366
10,2001,22.5,120.5,Synagrops,philippinensis,Synagrops_philippinensis,Tropical,29.082668304443366
4,2003,23.5,119.5,Synagrops,philippinensis,Synagrops_philippinensis,Tropical,27.9170010884603
1,2003,23.5,119.5,Synodus,ulae,Synodus_ulae,Tropical,27.9170010884603
1,2003,23.5,119.5,Synodus,variegatus,Synodus_variegatus,Tropical,27.9170010884603
1,2003,23.5,119.5,Synodus,variegatus,Synodus_variegatus,Tropical,27.9170010884603
1,2003,23.5,119.5,Synodus,variegatus,Synodus_variegatus,Tropical,27.9170010884603
1,2003,23.5,119.5,Synodus,variegatus,Synodus_variegatus,Tropical,27.9170010884603
3,2003,23.5,119.5,Synodus,variegatus,Synodus_variegatus,Tropical,27.9170010884603
4,2001,22.5,120.5,Taenioides,cirratus,Taenioides_cirratus,Tropical,29.082668304443366
1,2003,23.5,119.5,Tentoriceps,cristatus,Tentoriceps_cristatus,Tropical,27.9170010884603
1,2003,23.5,119.5,Thamnaconus,hypargyreus,Thamnaconus_hypargyreus,Tropical,27.9170010884603
1,2003,23.5,119.5,Thamnaconus,modestoides,Thamnaconus_modestoides,Tropical,27.9170010884603
40,2001,22.5,120.5,Thryssa,setirostris,Thryssa_setirostris,Tropical,29.082668304443366
2,2003,23.5,119.5,Trachinocephalus,myops,Trachinocephalus_myops,Tropical,27.9170010884603
14,2003,23.5,119.5,Trachinocephalus,myops,Trachinocephalus_myops,Tropical,27.9170010884603
18,2003,23.5,119.5,Trachinocephalus,myops,Trachinocephalus_myops,Tropical,27.9170010884603
17,2003,23.5,119.5,Trachinocephalus,myops,Trachinocephalus_myops,Tropical,27.9170010884603
2,2003,23.5,119.5,Trachinocephalus,myops,Trachinocephalus_myops,Tropical,27.9170010884603
18,2003,23.5,119.5,Trachinocephalus,myops,Trachinocephalus_myops,Tropical,27.9170010884603
22,2003,23.5,119.5,Trachinocephalus,myops,Trachinocephalus_myops,Tropical,27.9170010884603
2,2003,23.5,119.5,Trachinocephalus,myops,Trachinocephalus_myops,Tropical,27.9170010884603
14,2003,23.5,119.5,Trachinocephalus,myops,Trachinocephalus_myops,Tropical,27.9170010884603
94,2003,23.5,119.5,Trachinocephalus,myops,Trachinocephalus_myops,Tropical,27.9170010884603
9,2001,22.5,120.5,Trachurus,japonicus,Trachurus_japonicus,Tropical,29.082668304443366
6,2001,22.5,120.5,Trachurus,japonicus,Trachurus_japonicus,Tropical,29.082668304443366
15,2001,22.5,120.5,Trachurus,japonicus,Trachurus_japonicus,Tropical,29.082668304443366
5,2001,22.5,120.5,Trachurus,japonicus,Trachurus_japonicus,Tropical,29.082668304443366
2,2001,22.5,120.5,Trachurus,japonicus,Trachurus_japonicus,Tropical,29.082668304443366
44,2001,22.5,120.5,Trichiurus,lepturus,Trichiurus_lepturus,Tropical,29.082668304443366
95,2001,22.5,120.5,Trichiurus,lepturus,Trichiurus_lepturus,Tropical,29.082668304443366
19,2001,22.5,120.5,Trichiurus,lepturus,Trichiurus_lepturus,Tropical,29.082668304443366
77,2001,22.5,120.5,Trichiurus,lepturus,Trichiurus_lepturus,Tropical,29.082668304443366
7,2001,22.5,120.5,Trichiurus,lepturus,Trichiurus_lepturus,Tropical,29.082668304443366
1,2001,22.5,120.5,Upeneus,japonicus,Upeneus_japonicus,Tropical,29.082668304443366
10,2001,22.5,120.5,Upeneus,japonicus,Upeneus_japonicus,Tropical,29.082668304443366
23,2003,23.5,119.5,Upeneus,japonicus,Upeneus_japonicus,Tropical,27.9170010884603
1,2003,23.5,119.5,Upeneus,japonicus,Upeneus_japonicus,Tropical,27.9170010884603
67,2003,23.5,119.5,Upeneus,japonicus,Upeneus_japonicus,Tropical,27.9170010884603
405,2003,23.5,119.5,Upeneus,japonicus,Upeneus_japonicus,Tropical,27.9170010884603
37,2003,23.5,119.5,Upeneus,japonicus,Upeneus_japonicus,Tropical,27.9170010884603
55,2003,23.5,119.5,Upeneus,japonicus,Upeneus_japonicus,Tropical,27.9170010884603
23,2003,23.5,119.5,Upeneus,japonicus,Upeneus_japonicus,Tropical,27.9170010884603
82,2003,23.5,119.5,Upeneus,japonicus,Upeneus_japonicus,Tropical,27.9170010884603
258,2003,23.5,119.5,Upeneus,japonicus,Upeneus_japonicus,Tropical,27.9170010884603
27,2003,23.5,119.5,Upeneus,japonicus,Upeneus_japonicus,Tropical,27.9170010884603
55,2003,23.5,119.5,Upeneus,japonicus,Upeneus_japonicus,Tropical,27.9170010884603
31,2003,23.5,119.5,Upeneus,japonicus,Upeneus_japonicus,Tropical,27.9170010884603
236,2003,23.5,119.5,Upeneus,tragula,Upeneus_tragula,Tropical,27.9170010884603
35,2003,23.5,119.5,Upeneus,tragula,Upeneus_tragula,Tropical,27.9170010884603
142,2003,23.5,119.5,Upeneus,tragula,Upeneus_tragula,Tropical,27.9170010884603
18,2003,23.5,119.5,Upeneus,tragula,Upeneus_tragula,Tropical,27.9170010884603
8,2001,22.5,120.5,Upeneus,vittatus,Upeneus_vittatus,Tropical,29.082668304443366
2,2003,23.5,119.5,Uranoscopus,japonicus,Uranoscopus_japonicus,Tropical,27.9170010884603
3,2003,23.5,119.5,Uranoscopus,japonicus,Uranoscopus_japonicus,Tropical,27.9170010884603
1,2001,22.5,120.5,Uranoscopus,oligolepis,Uranoscopus_oligolepis,Tropical,29.082668304443366
1,2001,22.5,120.5,Uraspis,uraspis,Uraspis_uraspis,Tropical,29.082668304443366
1,2003,23.5,119.5,Uraspis,uraspis,Uraspis_uraspis,Tropical,27.9170010884603
2,2003,23.5,119.5,Urolophus,aurantiacus,Urolophus_aurantiacus,Tropical,27.9170010884603
1,2003,23.5,119.5,Xyrichtys,dea,Xyrichtys_dea,Tropical,27.9170010884603
1,2003,23.5,119.5,Xyrichtys,dea,Xyrichtys_dea,Tropical,27.9170010884603
1,2003,23.5,119.5,Xyrichtys,dea,Xyrichtys_dea,Tropical,27.9170010884603
2,2002,24.5,120.5,Acanthopagrus,berda,Acanthopagrus_berda,Temperate,27.790335337320965
1,2002,24.5,120.5,Acanthopagrus,schlegelii,Acanthopagrus_schlegelii,Temperate,27.790335337320965
1,2003,23.5,119.5,Acreichthys,hajam,Acreichthys_hajam,Temperate,27.9170010884603
1,2002,24.5,120.5,Acropoma,japonicum,Acropoma_japonicum,Temperate,27.790335337320965
5,2002,24.5,120.5,Acropoma,japonicum,Acropoma_japonicum,Temperate,27.790335337320965
3,2002,24.5,120.5,Acropoma,japonicum,Acropoma_japonicum,Temperate,27.790335337320965
495,2000,25.5,121.5,Acropoma,japonicum,Acropoma_japonicum,Temperate,27.681001027425133
163,2000,25.5,121.5,Acropoma,japonicum,Acropoma_japonicum,Temperate,27.681001027425133
245,2001,25.5,121.5,Acropoma,japonicum,Acropoma_japonicum,Temperate,28.034334818522133
103,2000,25.5,121.5,Acropoma,japonicum,Acropoma_japonicum,Temperate,27.681001027425133
9,2003,23.5,119.5,Aesopia,cornuta,Aesopia_cornuta,Temperate,27.9170010884603
2,2002,24.5,120.5,Alectis,ciliaris,Alectis_ciliaris,Temperate,27.790335337320965
1,2002,24.5,120.5,Alectis,indica,Alectis_indica,Temperate,27.790335337320965
6,2002,24.5,120.5,Ammodytoides,kimurai,Ammodytoides_kimurai,Temperate,27.790335337320965
1,2003,23.5,119.5,Amphiprion,clarkii,Amphiprion_clarkii,Temperate,27.9170010884603
1,2002,24.5,120.5,Anyperodon,leucogrammicus,Anyperodon_leucogrammicus,Temperate,27.790335337320965
2,2001,25.5,121.5,Apogon,carinatus,Apogon_carinatus,Temperate,28.034334818522133
1,2002,24.5,120.5,Apogon,doederleini,Apogon_doederleini,Temperate,27.790335337320965
1,2002,24.5,120.5,Apogon,ellioti,Apogon_ellioti,Temperate,27.790335337320965
2,2002,24.5,120.5,Apogon,fasciatus,Apogon_fasciatus,Temperate,27.790335337320965
1,2003,23.5,119.5,Apogon,fleurieu,Apogon_fleurieu,Temperate,27.9170010884603
2,2002,24.5,120.5,Apogon,kiensis,Apogon_kiensis,Temperate,27.790335337320965
71,2002,24.5,120.5,Apogon,kiensis,Apogon_kiensis,Temperate,27.790335337320965
1,2002,24.5,120.5,Apogon,lineatus,Apogon_lineatus,Temperate,27.790335337320965
6,2002,24.5,120.5,Apogon,lineatus,Apogon_lineatus,Temperate,27.790335337320965
1,2003,23.5,119.5,Apogon,notatus,Apogon_notatus,Temperate,27.9170010884603
2,2003,23.5,119.5,Apogon,novemfasciatus,Apogon_novemfasciatus,Temperate,27.9170010884603
2,2000,25.5,121.5,Apogon,semilineatus,Apogon_semilineatus,Temperate,27.681001027425133
1,2002,24.5,120.5,Apogon,sp,Apogon_sp,Temperate,27.790335337320965
1,2002,24.5,120.5,Apogon,striatus,Apogon_striatus,Temperate,27.790335337320965
34,2002,24.5,120.5,Apogon,striatus,Apogon_striatus,Temperate,27.790335337320965
11,2003,23.5,119.5,Apogonichthyoides,niger,Apogonichthyoides_niger,Temperate,27.9170010884603
5,2003,23.5,119.5,Apogonichthyoides,niger,Apogonichthyoides_niger,Temperate,27.9170010884603
3,2002,24.5,120.5,Apogonichthyoides,niger,Apogonichthyoides_niger,Temperate,27.790335337320965
2,2002,24.5,120.5,Arius,maculatus,Arius_maculatus,Temperate,27.790335337320965
2,2002,24.5,120.5,Arius,maculatus,Arius_maculatus,Temperate,27.790335337320965
1,2002,24.5,120.5,Arius,maculatus,Arius_maculatus,Temperate,27.790335337320965
1,2002,24.5,120.5,Arius,maculatus,Arius_maculatus,Temperate,27.790335337320965
14,2002,24.5,120.5,Arius,maculatus,Arius_maculatus,Temperate,27.790335337320965
15,2002,24.5,120.5,Arius,maculatus,Arius_maculatus,Temperate,27.790335337320965
1,2002,24.5,120.5,Arius,maculatus,Arius_maculatus,Temperate,27.790335337320965
1,2003,23.5,119.5,Arothron,immaculatus,Arothron_immaculatus,Temperate,27.9170010884603
65,2000,25.5,121.5,Atrobucca,nibe,Atrobucca_nibe,Temperate,27.681001027425133
200,2001,25.5,121.5,Atrobucca,nibe,Atrobucca_nibe,Temperate,28.034334818522133
1,2000,25.5,121.5,Aulotrachichthys,prosthemius,Aulotrachichthys_prosthemius,Temperate,27.681001027425133
20,2003,23.5,119.5,Bathymyrus,simus,Bathymyrus_simus,Temperate,27.9170010884603
1,2003,23.5,119.5,Bathymyrus,simus,Bathymyrus_simus,Temperate,27.9170010884603
1,2000,25.5,121.5,Benthosema,pterotum,Benthosema_pterotum,Temperate,27.681001027425133
15,2003,23.5,119.5,Bleekeria,mitsukurii,Bleekeria_mitsukurii,Temperate,27.9170010884603
1,2003,23.5,119.5,Bothus,myriaster,Bothus_myriaster,Temperate,27.9170010884603
2,2003,23.5,119.5,Bothus,pantherinus,Bothus_pantherinus,Temperate,27.9170010884603
1,2000,25.5,121.5,Branchiostegus,auratus,Branchiostegus_auratus,Temperate,27.681001027425133
1,2002,24.5,120.5,Bregmaceros,mcclellandi,Bregmaceros_mcclellandi,Temperate,27.790335337320965
1,2002,24.5,120.5,Bregmaceros,nectabanus,Bregmaceros_nectabanus,Temperate,27.790335337320965
1,2001,25.5,121.5,Callionymus,doryssus,Callionymus_doryssus,Temperate,28.034334818522133
5,2003,23.5,119.5,Callionymus,planus,Callionymus_planus,Temperate,27.9170010884603
1,2002,24.5,120.5,Callionymus,sp,Callionymus_sp,Temperate,27.790335337320965
3,2002,24.5,120.5,Carangoides,armatus,Carangoides_armatus,Temperate,27.790335337320965
3,2000,25.5,121.5,Carangoides,equula,Carangoides_equula,Temperate,27.681001027425133
7,2000,25.5,121.5,Carangoides,equula,Carangoides_equula,Temperate,27.681001027425133
28,2002,24.5,120.5,Carangoides,hedlandensis,Carangoides_hedlandensis,Temperate,27.790335337320965
1,2003,23.5,119.5,Chaetodermis,penicilligerus,Chaetodermis_penicilligerus,Temperate,27.9170010884603
5,2002,24.5,120.5,Chaetodon,auripes,Chaetodon_auripes,Temperate,27.790335337320965
1,2000,25.5,121.5,Champsodon,snyderi,Champsodon_snyderi,Temperate,27.681001027425133
1,2000,25.5,121.5,Champsodon,snyderi,Champsodon_snyderi,Temperate,27.681001027425133
1,2000,25.5,121.5,Cheilodactylus,quadricornis,Cheilodactylus_quadricornis,Temperate,27.681001027425133
1,2000,25.5,121.5,Cheilodactylus,zonatus,Cheilodactylus_zonatus,Temperate,27.681001027425133
1,2002,24.5,120.5,Chiloscyllium,plagiosum,Chiloscyllium_plagiosum,Temperate,27.790335337320965
1,2000,25.5,121.5,Chlorophthalmus,nigromarginatus,Chlorophthalmus_nigromarginatus,Temperate,27.681001027425133
2,2000,25.5,121.5,Coelorinchus,formosanus,Coelorinchus_formosanus,Temperate,27.681001027425133
1,2000,25.5,121.5,Coelorinchus,multispinulosus,Coelorinchus_multispinulosus,Temperate,27.681001027425133
6,2001,25.5,121.5,Coelorinchus,multispinulosus,Coelorinchus_multispinulosus,Temperate,28.034334818522133
3,2000,25.5,121.5,Conger,cinereus,Conger_cinereus,Temperate,27.681001027425133
1,2000,25.5,121.5,Conger,cinereus,Conger_cinereus,Temperate,27.681001027425133
1,2001,25.5,121.5,Conger,cinereus,Conger_cinereus,Temperate,28.034334818522133
6,2002,24.5,120.5,Crossorhombus,azureus,Crossorhombus_azureus,Temperate,27.790335337320965
21,2003,23.5,119.5,Crossorhombus,kanekonis,Crossorhombus_kanekonis,Temperate,27.9170010884603
1,2002,24.5,120.5,Cynoglossus,bilineatus,Cynoglossus_bilineatus,Temperate,27.790335337320965
2,2002,24.5,120.5,Cynoglossus,bilineatus,Cynoglossus_bilineatus,Temperate,27.790335337320965
24,2003,23.5,119.5,Cynoglossus,itinus,Cynoglossus_itinus,Temperate,27.9170010884603
1,2002,24.5,120.5,Cynoglossus,itinus,Cynoglossus_itinus,Temperate,27.790335337320965
2,2002,24.5,120.5,Cynoglossus,robustus,Cynoglossus_robustus,Temperate,27.790335337320965
2,2002,24.5,120.5,Cynoglossus,robustus,Cynoglossus_robustus,Temperate,27.790335337320965
30,2002,24.5,120.5,Cynoglossus,robustus,Cynoglossus_robustus,Temperate,27.790335337320965
2,2003,23.5,119.5,Dactyloptena,peterseni,Dactyloptena_peterseni,Temperate,27.9170010884603
1,2003,23.5,119.5,Dactylopus,dactylopus,Dactylopus_dactylopus,Temperate,27.9170010884603
1,2002,24.5,120.5,Dasyatis,akajei,Dasyatis_akajei,Temperate,27.790335337320965
1,2002,24.5,120.5,Dasyatis,akajei,Dasyatis_akajei,Temperate,27.790335337320965
1,2002,24.5,120.5,Dasyatis,akajei,Dasyatis_akajei,Temperate,27.790335337320965
4,2002,24.5,120.5,Dasyatis,akajei,Dasyatis_akajei,Temperate,27.790335337320965
1,2000,25.5,121.5,Dasyatis,akajei,Dasyatis_akajei,Temperate,27.681001027425133
1,2001,25.5,121.5,Dasyatis,bennettii,Dasyatis_bennettii,Temperate,28.034334818522133
1,2000,25.5,121.5,Dasyatis,ushiei,Dasyatis_ushiei,Temperate,27.681001027425133
2,2002,24.5,120.5,Dasyatis,zugei,Dasyatis_zugei,Temperate,27.790335337320965
2,2001,25.5,121.5,Dasyatis,zugei,Dasyatis_zugei,Temperate,28.034334818522133
1,2002,24.5,120.5,Decapterus,kurroides,Decapterus_kurroides,Temperate,27.790335337320965
26,2000,25.5,121.5,Decapterus,maruadsi,Decapterus_maruadsi,Temperate,27.681001027425133
1,2001,25.5,121.5,Decapterus,maruadsi,Decapterus_maruadsi,Temperate,28.034334818522133
1,2000,25.5,121.5,Decapterus,russelli,Decapterus_russelli,Temperate,27.681001027425133
4,2003,23.5,119.5,Diodon,holocanthus,Diodon_holocanthus,Temperate,27.9170010884603
1,2002,24.5,120.5,Diodon,holocanthus,Diodon_holocanthus,Temperate,27.790335337320965
6,2000,25.5,121.5,Diodon,holocanthus,Diodon_holocanthus,Temperate,27.681001027425133
5,2001,25.5,121.5,Diodon,holocanthus,Diodon_holocanthus,Temperate,28.034334818522133
2,2000,25.5,121.5,Dipturus,kwangtungensis,Dipturus_kwangtungensis,Temperate,27.681001027425133
